path	musuw_change	upstream_change	final_mode	final_blob	resolution	mapped_target_path	evidence
internal/sandbox/docker_template_catalog.go	-	A	100644	b17a89bdfb61aecf8c3d835e07944766754059c7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/e2b_compatible_integration_test.go	-	A	100644	0919e695f81d9a54dabcf87d2201973171beb54e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/e2b_integration_test.go	-	A	100644	6c575529de06bb2358ab4f17303b7f9783153f94	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/e2b_remote_client.go	-	A	100644	f835044f9aa0b4b5ffbd33d512c7af654fc695ca	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/e2b_remote_client_test.go	-	A	100644	09737b58a8e38ccf8c2eb2ae2531a4d2e8a07130	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/envd_compat_transport.go	-	A	100644	4f3783c5f7158bc97bc5176c6f849108fbf877eb	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/envd_compat_transport_test.go	-	A	100644	d06226f4d643f2fe010cd4984e1d102927609aa5	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/gateway_transport.go	-	A	100644	90525d26b338add893b4e7e1cf37c27839e9f0d2	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/gateway_transport_test.go	-	A	100644	db09985e0ba11c78935a3b51f4aee6ff03d3a6ba	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/local.go	-	D	000000	0000000000000000000000000000000000000000	adopt-upstream-deletion		fixed target deletion is present
internal/sandbox/local_unix.go	-	D	000000	0000000000000000000000000000000000000000	adopt-upstream-deletion		fixed target deletion is present
internal/sandbox/local_windows.go	-	D	000000	0000000000000000000000000000000000000000	adopt-upstream-deletion		fixed target deletion is present
internal/sandbox/manager.go	-	M	100644	266a2a5656d6f1010daa3ecf56387272cb7ecf08	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/orphan_reaper.go	-	A	100644	b6dfc5d50da14ec83a00f21922b7de387835e1be	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/orphan_reaper_test.go	-	A	100644	ca30a26e848503211aefbbfb31e42feec9a8c092	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_client.go	-	A	100644	244fa07d425418f8f80025668dec51106d753cf1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_client_test.go	-	A	100644	11506cc3538aea0c81f777d1f77527bb7a8fc4fa	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_errors.go	-	A	100644	b504124011bbf2e43e20e9905654e40a1dc2cdea	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_errors_test.go	-	A	100644	cc7df8316ed2d76f81edd74be82656be052ffc3b	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_fake_test.go	-	A	100644	df103504ea69122a4383d1538fbd49535ffa73f0	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_sandbox.go	-	A	100644	e5257b369c8e164db144093bd5621ce2bc75be30	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_sandbox_test.go	-	A	100644	fbb1eb9789b4759c498a04dad95043262814e858	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/remote_snapshot_test.go	-	A	100644	e4bd8d69c5b423590ba75270dc657abef8f69950	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/runtime_defaults.go	-	A	100644	a5ae97b83497dc109e987597186e11193671846b	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/sandbox.go	-	M	100644	7a33bd982d8b37db2c5b1b1ac417655f6877de82	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/sandbox_test.go	-	M	100644	7ae9392ffd78317cb52472d2f0781ef78dffa293	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_binding.go	-	A	100644	5c8b39acd253e64cba2285888ca9e0ae6de7a79e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_binding_redis.go	-	A	100644	377f5ac2b70b6b1ce8e9fffcc73ec06cf703c442	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_binding_redis_test.go	-	A	100644	39c02b84af1bf73eb19762d2875c8eb2d14ec10f	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_binding_tenant_test.go	-	A	100644	593650f8649e14264f400300d40be32e80e6b7d5	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_binding_test.go	-	A	100644	b3902054eacfebf8fffe313a805b680c73741c97	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_lifecycle.go	-	A	100644	467ea5e37e8d7bb8064160d78a35d5847b3663aa	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_lifecycle_test.go	-	A	100644	c0dcbc6d05cd7944ab9b9f37248ca6539de1976e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/session_manager.go	-	A	100644	4744444037b7567cd68c828e974402f9e2f72dbe	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/session_manager_test.go	-	A	100644	06dad9c124ba77a0391b5329fb76349f1491453e	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/shell_quote.go	-	A	100644	7af59e620a8a50ec1def3c4d76ed6e345bfd611c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/shell_quote_test.go	-	A	100644	7a039079bea9596460a287e720a988345a0153aa	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/skill_image.go	-	A	100644	c1ba8d16a0abe04be34a972788f68edb0b4382bf	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/skill_paths.go	-	A	100644	0102e66e4223d57f613c02af0fe5a8739aba818e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/skill_paths_test.go	-	A	100644	efb37e50873f579957ca00cf7d207978d015d7c0	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/template_catalog.go	-	A	100644	669566220e785bfa6ea7006a88395055942c08e0	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/template_catalog_test.go	-	A	100644	a255ae6cbfd4c1059263fe96c275629f21d60be7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/tenant_config.go	-	A	100644	53dfe29e4e7db91567bf873499c1339c62fc39b1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/tenant_config_test.go	-	A	100644	b5596fcde3b4ba534df1287dd8375ad144b5f627	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/sandbox/tenant_resolver.go	-	A	100644	0e55113f24d2b579e0b46e6b70002a2d64d0e14a	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/tenant_resolver_test.go	-	A	100644	902ca9cdeacb2536f30cc5cb421c702c9b9c6ef1	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/url_guard.go	-	A	100644	c16690ed8374c07a7b29f78e701f9bfc71853659	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/url_guard_test.go	-	A	100644	77fa3a2df2cf3805211ac893b5465c148f710b0b	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/sandbox/validator_test.go	-	M	100644	67b461559e6540503af69289e37fc27de7410ac8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/searchutil/chunkmerge.go	-	M	100644	a8149577b7325a87fd0f558e4904a5eae71409c8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/searchutil/chunkmerge_test.go	-	M	100644	17de0dbe8cda870ca2c899b136ca1023dfa4d454	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/searchutil/imageinfo.go	-	M	100644	487563aea15991072f5c72bce047964a15843e03	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/searchutil/imageinfo_disabled_test.go	-	A	100644	6d4e414959cb661841a46a2c8bbf844b7ab020d1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/tracing/langfuse/memory_obs.go	-	A	100644	304741364e7e752c40d0f30c16a9de78b183a8ef	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/tracing/langfuse/memory_obs_test.go	-	A	100644	5edfbcd027af605b47f0272a1b43da101b5c7eab	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/tracing/langfuse/retrieval_obs.go	-	M	100644	5915609648456b9c76ff2f847ef82716119b17fc	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/tracing/langfuse/tracer.go	-	M	100644	0b70430f96037aa13e54be179b7bfcc1326505e1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/account_erasure.go	A	-	100644	8c4a23bc27d50a80ac009c67351af28284b55764	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/account_erasure_identity_migration_contract_test.go	A	-	100644	3071d193761ed8f9e028c403b2b8e75b547054e4	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/account_erasure_task.go	A	-	100644	66e119ea76ac949d9f13cb46293c89610301893d	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/agent.go	M	M	100644	3be81d9e159c122413ef82d397e17e2a9de6977f	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/agent_test.go	-	M	100644	47006e45d1bc875b525cf33cf50f56af0a970400	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/audit_log.go	M	M	100644	376e2e62e94cce750ca3847c8a401f5a75aa09fa	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/audit_log_test.go	-	M	100644	d4a38cdec1df3bd175719adbff807ce292c55ebd	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/builtin_agent_config.go	-	M	100644	bd7899edd70b7052c38c88a4eceda7aec5ed99a9	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/builtin_agent_defaults_test.go	A	-	100644	9be17e97e31bd74fb146d6d4426fa0713cdb4500	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
internal/types/builtin_agent_localization_test.go	-	A	100644	83151ba26e3066d2610583da7157ae78b0315fb0	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/builtin_models_config.go	M	-	100644	473e9518b2f15aafa15c49a25090123b7f4f1724	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/builtin_models_config_test.go	M	-	100644	1dd3610094ee5ffd8f1af8b16dea04552a10ce3d	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
internal/types/chat.go	M	M	100644	a24e5043b98254b82f38fb442cb1d24168226689	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/chat_manage.go	-	M	100644	a74cbec8968e566e5e91068f6efb9029b66a5d24	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/complimentary_entitlement_migration_contract_test.go	A	-	100644	1dcbe88ac5ea5ef7475ee755c4de738b2a7e018b	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/config_redaction.go	M	M	100644	d0137dbdf7d9925f1d6c9bda06355d745c558fd6	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/config_redaction_sandbox_test.go	-	A	100644	2baa4433f254ec8847462b27deaa7f670a482d8d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/const.go	-	M	100644	32234409272377ff4af85b1739731d6035172bf7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/consumer_plan_storage_migration_contract_test.go	A	-	100644	d120c03f2cb0c302b64b8bc2151c378addd208ff	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/consumer_scene.go	A	-	100644	d2829694bd74b2d58e44daa0e04375f80c113633	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/context_clone.go	-	A	100644	ba49c6cf4094e7ae5cfbe96b84c601cc32364d6a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/context_clone_coverage_test.go	-	A	100644	deb8f375a12bde19d73bd15f49347eb82af2f098	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/context_helpers.go	-	M	100644	01aaeac7fccf6dee797d04bcb3e74d881ed9c865	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/custom_agent.go	-	M	100644	ed207deba48c19f6480ac85cf7b2d9560f6eb941	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/custom_agent_test.go	-	M	100644	83e5e9e26f53635e502f340f9c47bead71cb386d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/datasource.go	M	M	100644	503d6949c562c78489477b8af554f49f7b4ede9a	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/datasource_test.go	M	-	100644	b670f3a148c829187389c1556f117a76ba9a1d97	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/embed_channel_test.go	-	M	100644	4abbea2142694c74e91bc8f6fa5090d6e6f2a8cc	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/entitlement.go	A	-	100644	7bb607fade67ec0024766ef3021ac520d6bf47b8	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/entitlement_test.go	A	-	100644	5eb63435f76d625247470fa10d7f614554e1ba8f	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/faq_test.go	-	M	100644	dbc98ef7270544ced384829dfbc148a72e98eec4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/account_erasure.go	A	-	100644	e66ba44cf3db04c9623a9b9ecde72a6cf47cb035	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/interfaces/agent.go	-	M	100644	889b0428fa5f6a7ef4910a600ab1a073186b180a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/chunk.go	-	M	100644	5729676affdc31561b4fd34fce83d68f625dda6d	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/interfaces/consumer_model_resolver.go	A	-	100644	a866b14ffbe32f4b0bc0d0af43d6638deee056ce	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/interfaces/custom_agent.go	-	M	100644	28a4b2c17a6a225cae217c239732138d7341159e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/entitlement.go	A	-	100644	0b6f00883f3701fa4b6d3b237a761ab37420c467	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/interfaces/knowledge.go	M	M	100644	1d18e195cf41f763da837e0346085773768879e9	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/interfaces/knowledgebase.go	M	-	100644	c3f191e6ca2de4819af3dab78bedec7cb16990a5	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/interfaces/mcp_service.go	-	M	100644	6bc7046107f18d7a5a93cfb60be2abce04aec04b	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/memory.go	-	A	100644	b80ba505d2d341d8607b3e356202dc28b25c354b	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/interfaces/message.go	-	M	100644	b6ad52487471407a5ad666a2d0f56c578b908b1e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/model.go	-	M	100644	b29f27563423ee6ff85358f704f515b7affcf15d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/paddle_billing_operation.go	A	-	100644	6040d18302e31d7abafce8470bb2b7b7d59523c1	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/interfaces/resource.go	-	M	100644	12dd33f643b77c006b23be6eae3d1f6797c93138	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/stream_manager.go	-	M	100644	6ff3acd92a93afb903cb6335cd5b0725ec4b3be6	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/tenant.go	M	M	100644	22d9567b34692bbc233f0c89c3c1fa80bd756516	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/interfaces/tenant_invitation_service.go	-	M	100644	6c891beee8fcad52530f5889fe6b3de8c3c396a7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/interfaces/user.go	M	M	100644	3579247b4ce16222fdf93ea9ebafb188dadbf1a5	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/interfaces/wiki_page.go	-	M	100644	13517c1f362b0786c3a227f4d40e9007e5bb6fae	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/knowledge.go	M	M	100644	5813b0b00bac43c89ed11ee1325db6bb2febab6b	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/knowledgebase.go	M	M	100644	136859ed5ed51aa3f2543b4d6eab9ff6464c8b32	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/knowledgebase_auto_tag_test.go	-	A	100644	772360a9bd27c5b06430f6af67a0578700a871e1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/knowledgebase_platform_defaults_test.go	A	-	100644	543bf091c36ad06a75a38f26b1d830635d190ac1	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/knowledgebase_test.go	-	M	100644	a81a13d1ca73548a9d62d823ebeb41265d1f2cf4	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/mcp.go	M	-	100644	03e300b92b339a93a33a84753e907364ce3ba254	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/mcp_oauth.go	M	-	100644	a8a888c97ac663380ba933e9a1608adca5f095ce	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/mcp_test.go	M	-	100644	04f46db22ae23e9b8414aba03114d7bece510263	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/memory.go	-	A	100644	89e4e6e71ad45015b95f48cec9e43c206b20f2f9	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/memory_test.go	-	A	100644	00266bb590126ac85e882131fd102a8833dec72f	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/message.go	-	M	100644	fc0d9d91714fe730686d3442c7fdc976507c636c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/message_attachment_test.go	-	M	100644	95edcd189cabd25c2cd008ad96032091f785fcf6	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/message_test.go	-	A	100644	9f8abf429fe2ef0816cdfa08de45ad83da53bf50	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/model.go	M	-	100644	37a1781e7986f42566a9a948d415d33934f4e99f	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/openrouter_credentials_test.go	A	-	100644	f4361ee20d9933f226952fdf8f17489c947ea5c1	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/paddle_billing_operation.go	A	-	100644	ddeecd2e443c6dff62fbd840c49ad6f76f090be5	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/paddle_renewal_event_migration_contract_test.go	A	-	100644	12a8f5508604f42cbfe027b3586a8d43caff1787	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/paddle_webhook_task.go	A	-	100644	590238fd7087fd55a7ec2c6c88f66296216bf270	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/paddle_webhook_task_test.go	A	-	100644	9ad1effa6a5462ccb6f9d24db1915eb91a99a015	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/parser_engine_config_test.go	-	M	100644	7569cf5aae76bac83c5f2894a736dc292cf37f01	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/platform_knowledge_base_migration_contract_test.go	A	-	100644	c21b3fa0a8b6a3d1a1d99a371b5fa0830eec1203	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/prompt_instructions.go	-	M	100644	4b47e6e78bfda507bf1690587149cfc2ae76f095	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/qa_request.go	M	-	100644	9dd09784f34d8bf662e3d40be08d8e81a8d5bbac	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/resource.go	-	M	100644	1acacd6bdac5ac79acd814ff59e9556bba4f326a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/resource_test.go	-	A	100644	d74c9c658ae604c83a9f5074df3acc15ba0db08a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/retrieval_config.go	-	M	100644	fe5ab23b465dab812d50068fcfa0f6c487a45877	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/sandbox_tenant_context_test.go	-	A	100644	0e78fb62aeca44aa3ea56290f3469c69724fe910	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/secret_persistence_strict.go	A	-	100644	a37dd0195456fe55841a8d32007712536c8dfd33	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/secret_persistence_strict_test.go	A	-	100644	316c7f71c548aa2bee4bb08905215426867920b6	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/session.go	M	M	100644	42efcf58614728d27eb2d95c85bf4e2807a33a86	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/session_access_test.go	-	M	100644	98cf545662985ca8349076a8eadd538289a84325	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/storage_source_usage_migration_contract_test.go	A	-	100644	1f57eb70ed8797ca9e1707b97a65897acd2c38d6	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/storagebackend.go	M	-	100644	8bfcdbaaca711dc98e57d47d38d09717b0e8f6e0	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/task.go	M	M	100644	1b97221a7989040580ffedba1e306307f0dd8880	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/task_queue_test.go	-	M	100644	cf160558fcb0eb326e650130ddee1e4e5101d910	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/tenant.go	M	M	100644	c60cf46ec934123db2f7abae158eb78f169a87b6	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/tenant_api_key.go	M	-	100644	2bb77f8430d07aceb17fa566fdd199ee6f690e62	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/tenant_env_vars.go	-	A	100644	42da985594b3426dbbc0b7e554e2a793f5fa0a3c	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/tenant_env_vars_test.go	-	A	100644	5a640af2546774bb41ce6fd7459cfcbb00ed1f41	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/tenant_json.go	A	-	100644	6d9e9f4c68fba987537ba6bc4f4da8e529a16c68	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/tenant_sandbox_config_entity.go	-	A	100644	07c4775be3c5549d677612fdaf8529066cc35ee4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/tenant_sandbox_config_entity_test.go	-	A	100644	8608c42875c6d12b12fd59725b9ef957966abb99	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/tenant_sandbox_config_test.go	-	A	100644	94742212b03a04d64da39865fcb75c63fa58afee	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/types/tenant_skill.go	-	A	100644	25af15d8a21d6ec22b7e3cee5a26ded4f4715b3e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/token_usage_test.go	-	A	100644	3b27dea2d2389809f310b7799972a859e52d3433	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/user.go	M	M	100644	cd5e1474a3a1f8815d47ecce92febe0ce526d1c7	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/vectorstore.go	M	-	100644	4fc6138c5061d1d249fc08f5a35419acf646894a	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/vectorstore_test.go	M	-	100644	c99f3af8c9d0cd64c2528e2f6593c3fedbc8ab6e	preserve-musuw-exact		audited local-only content is byte-identical
internal/types/web_search_provider.go	M	M	100644	004a2397bc6a9dc6e6541c53ae1c92a647ad0087	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/types/web_search_provider_test.go	-	M	100644	43fa4d90a5fafb5316bc3fdf4502ca4dd65e8e1d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/wiki_page.go	-	M	100644	c05639113a66ed236b934004f6316e5c02f77047	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/types/wiki_page_test.go	-	M	100644	530b225ac5f291bbca5d8594a2b7e26e016c3ee4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/debug.go	-	M	100644	4d1265c810f1694e1fa41bff0c590aeadd37a44c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/extraheaders.go	-	M	100644	b32d54f8e931bbd0599e977d71d7d1fa27d64523	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/extraheaders_test.go	-	M	100644	5f4ecf3305bbd3149fb170c8e9049d1543614eda	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/httputil.go	-	M	100644	9fd05cca4e038ce3c332364bbf6336e96d1f1203	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/log_sanitize.go	-	M	100644	03c061fb19d6bb1338a59d1579339c484d5eb4da	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/mysql_ssrf.go	-	A	100644	e45dfc901673122461273a4f82f11df65034b9c7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/security.go	M	M	100644	0c2c43a1ae1d2b9825ed66527a3512ef8b7e1390	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/utils/security_test.go	M	M	100644	d34a3d4d33c400bdcff4b58b8630ebbc83dd7084	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/utils/security_transport_test.go	-	M	100644	303df5aec721448361673c3835803003f699e2e4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/ssrf_outbound_cache.go	-	A	100644	d7ffdbba835760d31a50ffcdb84941877528fbaa	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/ssrf_outbound_cache_test.go	-	A	100644	b3856478dcaabe3109c28b832b816a2a4698dc7c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/utils/taskid.go	M	M	100644	89f7cc0ebf9a35215742ac0a5b50aed4d8689e62	preserve-musuw-exact		overlap review retained the audited Musuw content exactly
mcp-server/weknora_mcp_server.py	M	-	100644	9c322aea28248305be5c68824641d40ecd87d36f	preserve-musuw-exact		audited local-only content is byte-identical
migrations/mysql/00-init-db.sql	M	M	100644	dbe42513a9439d70d03c3b4b7b940d553e3adc0c	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
migrations/paradedb/00-init-db.sql	M	M	100644	3c91c231c1f26cb973811789690306715dfe8683	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
migrations/paradedb/01-migrate-to-paradedb.sql	M	-	100644	1d0debd35993038395d505e8b9c9ae412ccee293	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000000_init.up.sql	M	M	100644	22ca22a6b2e53ed48bb7dfbd07a0d691f210bb83	preserve-musuw-exact		overlap review retained the audited Musuw content exactly
